"Магера Сергій Васильович, Політична партія \"ОПОЗИЦІЙНИЙ БЛОК\"";NA;"30,49";"21 979";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Романюк Віктор Валерійович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"22,28";"16 063";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Рибачук Валентин Леонідович, Політична партія \"ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ\"";NA;"20,91";"15 076";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Бородін Максим Володимирович, Політична партія \"Сила Людей\"";NA;"11,07";"7 984";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Мирошниченко Владислав Вікторович, ПОЛІТИЧНА ПАРТІЯ \"НАШ КРАЙ\"";NA;"2,61";"1 888";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Ярошенко Олександр Олександрович, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"2,48";"1 792";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Сташенко Єгор Олександрович, Політична партія \"Європейська Солідарність\"";NA;"1,86";"1 346";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Онацький Валерій Анатолійович, самовисування";NA;"1,45";"1 046";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Требухов Антон Ігорович, самовисування";NA;"1,18";"851";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Дьяконов Андрій Петрович, самовисування";NA;"1,04";"752";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Однорог Галина Геннадіївна, самовисування";NA;"0,93";"673";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Брижан Тетяна Михайлівна, самовисування";NA;"0,74";"534";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Коноп Антон Георгійович, самовисування";NA;"0,56";"407";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Дубовий Артем Владиславович, політична партія Всеукраїнське об’єднання \"Свобода\"";NA;"0,54";"393";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Муратов Тадеуш Олександрович, Політична Партія \"ПАТРІОТ\"";NA;"0,50";"361";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Ліпіріді Олексій Дмитрович, самовисування";NA;"0,33";"240";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Зорба Костянтин Георгійович, самовисування";NA;"0,27";"201";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Кожемякін Сергій Семенович, ПОЛІТИЧНА ПАРТІЯ \"РАЗОМ СИЛА\"";NA;"0,24";"179";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Рубан Ольга Михайлівна, самовисування";NA;"0,18";"131";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Мещеряков Олександр Олександрович, самовисування";NA;"0,15";"111";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Джамбулатов Руслан Адамович, самовисування";NA;"0,08";"60";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №58";" 100,00";"(Донецька область)"
"Мороз Володимир Вікторович, Політична партія \"ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ\"";NA;"31,16";"17 500";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Сажко Сергій Миколайович, самовисування";NA;"21,48";"12 066";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Цибань Наталія Володимирівна, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"16,85";"9 464";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Кирилов Сергій Дмитрович, самовисування";NA;"10,67";"5 996";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Суков Руслан Михайлович, самовисування";NA;"9,46";"5 315";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Омельчук Сергій Вячеславович, Політична партія \"Європейська Солідарність\"";NA;"1,95";"1 099";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Іванченко Андрій Васильович, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"1,84";"1 038";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Янченко Олена Миколаївна, самовисування";NA;"0,85";"481";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Беспалов Сергій Петрович, Аграрна партія України";NA;"0,83";"467";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Тімохін Віктор Олексійович, самовисування";NA;"0,76";"428";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Криволесов Дмитро Сергійович, самовисування";NA;"0,49";"278";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Фоменко Володимир Олександрович, самовисування";NA;"0,41";"235";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Юр’єва Олена Анатоліївна, самовисування";NA;"0,32";"181";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Демяненко Дмитро Миколайович, самовисування";NA;"0,29";"166";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Гращенков Віталій Вікторович, самовисування";NA;"0,27";"157";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Міщенко Станіслав Сергійович, самовисування";NA;"0,26";"149";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Мізін Олександр Юрійович, самовисування";NA;"0,25";"143";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Рейнбах Юлія Юріївна, самовисування";NA;"0,25";"142";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Єфіменко Федір Євгенович, самовисування";NA;"0,19";"110";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Катунін Денис Вікторович, самовисування";NA;"0,19";"110";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Лисенко Ігор Григорович, самовисування";NA;"0,18";"106";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Хоменко Інеса Ігорівна, самовисування";NA;"0,18";"106";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Заборський Володимир Олександрович, самовисування";NA;"0,18";"103";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Старовський Артем Сергійович, самовисування";NA;"0,14";"82";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Тунтуєва Юлія Андріївна, самовисування";NA;"0,13";"75";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Редько Дмитро Вікторович, самовисування";NA;"0,10";"61";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Хавонова Олена Сергіївна, самовисування";NA;"0,10";"61";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Хавонов Олександр Вікторович, самовисування";NA;"0,07";"41";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №59";" 100,00";"(Донецька область)"
"Лубінець Дмитро Валерійович, самовисування";NA;"35,90";"16 171";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №60";" 100,00";"(Донецька область)"
"Марчевський Артем Павлович, Політична партія \"ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ\"";NA;"26,74";"12 043";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №60";" 100,00";"(Донецька область)"
"Безуглий Олександр Миколайович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"18,47";"8 320";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №60";" 100,00";"(Донецька область)"
"Федай Андрій Олександрович, Політична партія \"ОПОЗИЦІЙНИЙ БЛОК\"";NA;"5,56";"2 507";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №60";" 100,00";"(Донецька область)"
"Рогаченко Богдан Сергійович, самовисування";NA;"3,48";"1 568";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №60";" 100,00";"(Донецька область)"
"Казинян Руслан Георгієвич, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"1,93";"871";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №60";" 100,00";"(Донецька область)"
"Юзвінкевич Микола Вілійович, ПОЛІТИЧНА ПАРТІЯ \"ГРОМАДСЬКО-ПОЛІТИЧНА ПЛАТФОРМА НАДІЇ САВЧЕНКО\"";NA;"1,70";"770";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №60";" 100,00";"(Донецька область)"
"Весьолкіна Аліса Олексіївна, самовисування";NA;"1,66";"748";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №60";" 100,00";"(Донецька область)"
"Іванова-Ємельяненко Наталія Григоріївна, самовисування";NA;"1,10";"499";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №60";" 100,00";"(Донецька область)"
"Білозерцев Іван Іванович, самовисування";NA;"0,99";"449";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №60";" 100,00";"(Донецька область)"
"Поляков Анатолій Григорович, Політична партія \"Європейська Солідарність\"";NA;"0,96";"433";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №60";" 100,00";"(Донецька область)"
"Шиман Олександр Леонідович, самовисування";NA;"0,84";"382";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №60";" 100,00";"(Донецька область)"
"Щербань Руслан Євгенійович, самовисування";NA;"0,61";"276";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №60";" 100,00";"(Донецька область)"
"Герасименко Ігор Леонідович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"47,72";"38 049";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Леонченко Наталія Петрівна, Політична партія \"ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ\"";NA;"8,12";"6 477";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Гундич Ігор Петрович, самовисування";NA;"7,70";"6 140";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Розенблат Борислав Соломонович, самовисування";NA;"6,62";"5 279";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Кізін Сидор Васильович, політична партія Всеукраїнське об’єднання \"Свобода\"";NA;"6,34";"5 058";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Купчинський Богдан Борисович, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"4,16";"3 320";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Цимбалюк Любов Володимирівна, самовисування";NA;"3,57";"2 852";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Циганчук Наталія Антонівна, самовисування";NA;"3,20";"2 552";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Пешко Анатолій Володимирович, самовисування";NA;"3,06";"2 446";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Грамотенко Олег Олександрович, самовисування";NA;"2,91";"2 321";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Борщівський Віктор Михайлович, самовисування";NA;"1,74";"1 392";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Артьомов Сергій Миколайович, ПОЛІТИЧНА ПАРТІЯ \"ВОЛЯ\"";NA;"1,07";"861";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Череднік Микола Валерійович, самовисування";NA;"1,01";"811";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Ткаченко Борис Ігорович, самовисування";NA;"0,77";"620";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Сапіцький Сергій Володимирович, Політична партія \"ОПОЗИЦІЙНИЙ БЛОК\"";NA;"0,56";"452";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Недільський Володимир Володимирович, самовисування";NA;"0,46";"374";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Коцюбко Олександр Петрович, самовисування";NA;"0,45";"363";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Герговський Антон Юрійович, самовисування";NA;"0,45";"360";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №62";" 100,00";"(Житомирська область)"
"Кицак Богдан Вікторович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"43,23";"33 936";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №63";" 100,00";"(Житомирська область)"
"Ревега Олександр Васильович, самовисування";NA;"17,04";"13 378";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №63";" 100,00";"(Житомирська область)"
"Шаповал Анатолій Анатолійович, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"10,98";"8 621";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №63";" 100,00";"(Житомирська область)"
"Романський Ігор Васильович, самовисування";NA;"5,78";"4 542";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №63";" 100,00";"(Житомирська область)"
"Чернявський Павло Петрович, ПОЛІТИЧНА ПАРТІЯ \"РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА\"";NA;"5,66";"4 443";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №63";" 100,00";"(Житомирська область)"
"Онуфрієнко Наталія Анатоліївна, Політична партія \"ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ\"";NA;"5,65";"4 437";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №63";" 100,00";"(Житомирська область)"
"Вишньов Віктор Михайлович, самовисування";NA;"4,28";"3 363";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №63";" 100,00";"(Житомирська область)"
"Марценюк Сергій Михайлович, самовисування";NA;"2,15";"1 691";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №63";" 100,00";"(Житомирська область)"
"Лужанський Станіслав Іванович, самовисування";NA;"2,10";"1 652";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №63";" 100,00";"(Житомирська область)"
"Міщук Микола Миколайович, самовисування";NA;"1,06";"839";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №63";" 100,00";"(Житомирська область)"
"Абрамов Олег Геннадійович, Політична партія \"ОПОЗИЦІЙНИЙ БЛОК\"";NA;"1,05";"826";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №63";" 100,00";"(Житомирська область)"
"Сємьонов Віталій В’ячеславович, самовисування";NA;"0,96";"757";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №63";" 100,00";"(Житомирська область)"
"Арешонков Володимир Юрійович, самовисування";NA;"27,63";"22 056";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №64";" 100,00";"(Житомирська область)"
"Сігачов Вячеслав Валерійович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"26,83";"21 416";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №64";" 100,00";"(Житомирська область)"
"Пашинський Сергій Володимирович, самовисування";NA;"18,04";"14 402";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №64";" 100,00";"(Житомирська область)"
"Рибинський Ігор Євгенович, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"11,35";"9 064";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №64";" 100,00";"(Житомирська область)"
"Арешков Анатолій Михайлович, самовисування";NA;"7,35";"5 872";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №64";" 100,00";"(Житомирська область)"
"Науменко Віталій Анатолійович, самовисування";NA;"6,95";"5 554";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №64";" 100,00";"(Житомирська область)"
"Шуляренко Олександр Володимирович, самовисування";NA;"1,10";"882";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №64";" 100,00";"(Житомирська область)"
"Симоненко Віктор Анатолійович, самовисування";NA;"0,70";"566";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №64";" 100,00";"(Житомирська область)"
"Костюк Дмитро Сергійович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"35,73";"27 042";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №65";" 100,00";"(Житомирська область)"
"Литвин Володимир Михайлович, самовисування";NA;"25,64";"19 411";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №65";" 100,00";"(Житомирська область)"
"Мельник Віктор Сергійович, самовисування";NA;"24,34";"18 426";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №65";" 100,00";"(Житомирська область)"
"Весельський Віктор Леонідович, самовисування";NA;"3,91";"2 964";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №65";" 100,00";"(Житомирська область)"
"Романюк Сергій Вікторович, ПОЛІТИЧНА ПАРТІЯ \"РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА\"";NA;"2,66";"2 020";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №65";" 100,00";"(Житомирська область)"
"Оніщук Олександр Васильович, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"2,34";"1 776";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №65";" 100,00";"(Житомирська область)"
"Чорноморець Олександр Павлович, Політична партія \"ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ\"";NA;"1,91";"1 448";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №65";" 100,00";"(Житомирська область)"
"Гонгальський Олександр Миколайович, самовисування";NA;"1,29";"982";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №65";" 100,00";"(Житомирська область)"
"Коваленко Віталій Геннадійович, самовисування";NA;"1,18";"896";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №65";" 100,00";"(Житомирська область)"
"Дяченко Андрій Васильович, Політична партія \"ОПОЗИЦІЙНИЙ БЛОК\"";NA;"0,94";"713";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №65";" 100,00";"(Житомирська область)"
"Грищенко Тетяна Миколаївна, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"28,75";"22 696";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Журавський Віталій Станіславович, самовисування";NA;"20,46";"16 151";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Дзюблик Павло Володимирович, самовисування";NA;"12,82";"10 120";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Павленко Анатолій Анатолійович, самовисування";NA;"12,72";"10 041";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Корейба Леонід Володимирович, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"3,58";"2 832";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Соболівський Антон Михайлович, Політична Партія \"ГОЛОС\"";NA;"3,50";"2 767";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Шатилович Володимир Леонідович, політична партія \"Громадянська позиція\"";NA;"3,01";"2 382";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Лукомський Михайло Юрійович, ПОЛІТИЧНА ПАРТІЯ \"РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА\"";NA;"2,93";"2 314";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Недашківський Сергій Миколайович, самовисування";NA;"2,12";"1 677";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Ющенко Валентин Іванович, самовисування";NA;"2,01";"1 589";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Галицький Сергій Францович, політична партія Всеукраїнське об’єднання \"Свобода\"";NA;"1,96";"1 553";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Ходаковський Богдан Васильович, самовисування";NA;"1,52";"1 200";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Данілов Олексій Миколайович, самовисування";NA;"1,05";"834";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Пухтаєвич Михайло Георгійович, самовисування";NA;"0,83";"662";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Савчук Анатолій Анатолійович, Політична партія \"ОПОЗИЦІЙНИЙ БЛОК\"";NA;"0,73";"580";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Петренко Віталій Іванович, самовисування";NA;"0,58";"464";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Білицький Андрій Васильович, самовисування";NA;"0,50";"401";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Сербін Валентин Іванович, самовисування";NA;"0,49";"388";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Білоцький Владислав Валерійович, самовисування";NA;"0,35";"278";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №66";" 100,00";"(Житомирська область)"
"Кузьміних Сергій Володимирович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"36,35";"29 825";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №67";" 100,00";"(Житомирська область)"
"Развадовський Віктор Йосипович, самовисування";NA;"34,29";"28 135";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №67";" 100,00";"(Житомирська область)"
"Ходак Ігор Євгенович, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"12,08";"9 912";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №67";" 100,00";"(Житомирська область)"
"Кропивницький Володимир Миколайович, самовисування";NA;"6,96";"5 717";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №67";" 100,00";"(Житомирська область)"
"Адам’як Сергій Іванович, Політична партія \"Європейська Солідарність\"";NA;"5,67";"4 653";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №67";" 100,00";"(Житомирська область)"
"Бовсуновський Юрій Іванович, політична партія Всеукраїнське об’єднання \"Свобода\"";NA;"2,90";"2 381";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №67";" 100,00";"(Житомирська область)"
"Міскевич Микола Олександрович, Політична партія \"ОПОЗИЦІЙНИЙ БЛОК\"";NA;"1,71";"1 407";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №67";" 100,00";"(Житомирська область)"
"Горват Роберт Іванович, самовисування";NA;"19,75";"14 274";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №68";" 100,00";"(Закарпатська область)"
"Пекарь Олександр Вікторович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"19,50";"14 092";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №68";" 100,00";"(Закарпатська область)"
"Андріїв Андрій Євстахович, самовисування";NA;"17,70";"12 788";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №68";" 100,00";"(Закарпатська область)"
"Борто Йосип Йосипович, самовисування";NA;"12,37";"8 939";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №68";" 100,00";"(Закарпатська область)"
